gene_id	module
FBgn0262786	turquoise
FBgn0262787	blue
FBgn0262788	brown
FBgn0262789	brown
FBgn0262812	brown
FBgn0262819	green
FBgn0262821	green
FBgn0262838	blue
FBgn0262842	turquoise
FBgn0262843	turquoise
FBgn0262845	turquoise
FBgn0262858	turquoise
FBgn0262867	yellow
FBgn0262872	green
FBgn0262874	turquoise
FBgn0262875	blue
FBgn0262876	blue
FBgn0262877	red
FBgn0262878	brown
FBgn0262882	turquoise
FBgn0262887	red
FBgn0262891	red
FBgn0262892	brown
FBgn0262894	turquoise
FBgn0262897	blue
FBgn0262903	blue
FBgn0262944	yellow
FBgn0262945	blue
FBgn0262951	yellow
FBgn0262952	brown
FBgn0262966	turquoise
FBgn0262967	blue
FBgn0262968	blue
FBgn0262969	yellow
FBgn0262970	turquoise
FBgn0262971	brown
FBgn0262979	blue
FBgn0262981	brown
FBgn0262984	blue
FBgn0262985	blue
FBgn0262988	blue
FBgn0262991	blue
FBgn0262992	blue
FBgn0262995	yellow
FBgn0262996	blue
FBgn0262998	blue
FBgn0262999	green
FBgn0263000	blue
FBgn0263004	brown
FBgn0263005	turquoise
FBgn0263006	yellow
FBgn0263018	yellow
FBgn0263022	blue
FBgn0263023	blue
FBgn0263026	turquoise
FBgn0263027	blue
FBgn0263034	turquoise
FBgn0263038	green
FBgn0263046	brown
FBgn0263048	turquoise
FBgn0263072	blue
FBgn0263077	yellow
FBgn0263078	turquoise
FBgn0263102	yellow
FBgn0263106	blue
FBgn0263109	yellow
FBgn0263113	yellow
FBgn0263114	turquoise
FBgn0263116	green
FBgn0263130	turquoise
FBgn0263132	blue
FBgn0263133	green
FBgn0263143	blue
FBgn0263144	brown
FBgn0263206	turquoise
FBgn0263217	turquoise
FBgn0263219	green
FBgn0263236	yellow
FBgn0263240	green
FBgn0263250	blue
FBgn0263256	turquoise
FBgn0263258	brown
FBgn0263260	turquoise
FBgn0263270	brown
FBgn0263278	yellow
FBgn0263289	turquoise
FBgn0263290	turquoise
FBgn0263314	brown
FBgn0263316	turquoise
FBgn0263320	turquoise
FBgn0263321	turquoise
FBgn0263322	turquoise
FBgn0263324	turquoise
FBgn0263328	green
FBgn0263329	blue
FBgn0263332	blue
FBgn0263333	blue
FBgn0263334	green
FBgn0263335	brown
FBgn0263338	blue
FBgn0263341	red
FBgn0263343	blue
FBgn0263345	red
FBgn0263346	turquoise
FBgn0263352	red
FBgn0263353	blue
FBgn0263355	brown
FBgn0263376	turquoise
FBgn0263377	turquoise
FBgn0263378	yellow
FBgn0263380	green
FBgn0263382	green
FBgn0263383	brown
FBgn0263384	brown
FBgn0263390	turquoise
FBgn0263391	blue
FBgn0263392	yellow
FBgn0263395	yellow
FBgn0263396	blue
FBgn0263397	turquoise
FBgn0263401	green
FBgn0263403	turquoise
FBgn0263404	brown
FBgn0263413	turquoise
FBgn0263415	blue
FBgn0263441	green
FBgn0263444	yellow
FBgn0263447	turquoise
FBgn0263449	blue
FBgn0263451	brown
FBgn0263452	blue
FBgn0263461	turquoise
FBgn0263462	yellow
FBgn0263470	brown
FBgn0263476	grey
FBgn0263481	grey
FBgn0263489	turquoise
FBgn0263490	green
FBgn0263495	blue
FBgn0263497	turquoise
FBgn0263498	brown
FBgn0263582	blue
FBgn0263583	blue
FBgn0263584	yellow
FBgn0263585	brown
FBgn0263586	yellow
FBgn0263588	yellow
FBgn0263593	brown
FBgn0263594	blue
FBgn0263598	turquoise
FBgn0263600	blue
FBgn0263601	red
FBgn0263603	green
FBgn0263607	turquoise
FBgn0263608	blue
FBgn0263612	blue
FBgn0263613	blue
FBgn0263618	blue
FBgn0263622	blue
FBgn0263623	blue
FBgn0263628	blue
FBgn0263647	brown
FBgn0263648	turquoise
FBgn0263649	red
FBgn0263657	turquoise
FBgn0263658	green
FBgn0263663	blue
FBgn0263664	turquoise
FBgn0263667	red
FBgn0263697	yellow
FBgn0263705	turquoise
FBgn0263706	turquoise
FBgn0263742	blue
FBgn0263745	green
FBgn0263747	blue
FBgn0263750	brown
FBgn0263755	blue
FBgn0263764	brown
FBgn0263765	brown
FBgn0263766	brown
FBgn0263767	brown
FBgn0263773	turquoise
FBgn0263774	blue
FBgn0263776	turquoise
FBgn0263777	yellow
FBgn0263780	green
FBgn0263802	yellow
FBgn0263829	blue
FBgn0263830	brown
FBgn0263841	blue
FBgn0263844	turquoise
FBgn0263845	turquoise
FBgn0263846	blue
FBgn0263852	blue
FBgn0263855	blue
FBgn0263864	blue
FBgn0263871	green
FBgn0263872	red
FBgn0263873	turquoise
FBgn0263929	green
FBgn0263934	green
FBgn0263968	yellow
FBgn0263973	turquoise
FBgn0263976	blue
FBgn0263979	blue
FBgn0263985	blue
FBgn0263987	yellow
FBgn0263988	brown
FBgn0263992	yellow
FBgn0263997	turquoise
FBgn0264000	turquoise
FBgn0264001	brown
FBgn0264002	turquoise
FBgn0264077	blue
FBgn0264081	blue
FBgn0264084	green
FBgn0264086	turquoise
FBgn0264087	turquoise
FBgn0264089	red
FBgn0264262	blue
FBgn0264263	green
FBgn0264266	blue
FBgn0264270	turquoise
FBgn0264272	turquoise
FBgn0264301	brown
FBgn0264307	blue
FBgn0264310	blue
FBgn0264324	turquoise
FBgn0264326	yellow
FBgn0264327	brown
FBgn0264328	red
FBgn0264339	green
FBgn0264344	blue
FBgn0264346	turquoise
FBgn0264347	blue
FBgn0264348	turquoise
FBgn0264351	yellow
FBgn0264353	yellow
FBgn0264357	turquoise
FBgn0264360	brown
FBgn0264362	brown
FBgn0264366	brown
FBgn0264368	brown
FBgn0264369	blue
FBgn0264370	turquoise
FBgn0264372	blue
FBgn0264374	yellow
FBgn0264375	blue
FBgn0264377	brown
FBgn0264378	yellow
FBgn0264383	blue
FBgn0264386	turquoise
FBgn0264389	brown
FBgn0264392	green
FBgn0264426	blue
FBgn0264427	brown
FBgn0264429	turquoise
FBgn0264434	turquoise
FBgn0264436	yellow
FBgn0264442	blue
FBgn0264443	turquoise
FBgn0264446	blue
FBgn0264447	yellow
FBgn0264449	yellow
FBgn0264460	blue
FBgn0264462	turquoise
FBgn0264464	blue
FBgn0264468	brown
FBgn0264469	turquoise
FBgn0264470	blue
FBgn0264472	blue
FBgn0264473	blue
FBgn0264474	turquoise
FBgn0264476	blue
FBgn0264477	pink
FBgn0264480	yellow
FBgn0264489	turquoise
FBgn0264490	turquoise
FBgn0264491	turquoise
FBgn0264494	turquoise
FBgn0264495	yellow
FBgn0264496	blue
FBgn0264501	brown
FBgn0264504	pink
FBgn0264505	brown
FBgn0264506	red
FBgn0264508	red
FBgn0264510	blue
FBgn0264515	turquoise
FBgn0264517	grey
FBgn0264539	blue
FBgn0264543	blue
FBgn0264554	blue
FBgn0264560	blue
FBgn0264563	turquoise
FBgn0264567	turquoise
FBgn0264568	turquoise
FBgn0264569	turquoise
FBgn0264570	turquoise
FBgn0264573	turquoise
FBgn0264574	turquoise
FBgn0264600	red
FBgn0264607	turquoise
FBgn0264672	blue
FBgn0264693	turquoise
FBgn0264695	turquoise
FBgn0264703	blue
FBgn0264705	blue
FBgn0264711	turquoise
FBgn0264712	turquoise
FBgn0264715	green
FBgn0264719	brown
FBgn0264722	blue
FBgn0264723	blue
FBgn0264724	brown
FBgn0264738	blue
FBgn0264746	yellow
FBgn0264753	turquoise
FBgn0264785	turquoise
FBgn0264787	blue
FBgn0264790	turquoise
FBgn0264792	brown
FBgn0264815	turquoise
FBgn0264816	blue
FBgn0264817	turquoise
FBgn0264819	brown
FBgn0264820	grey
FBgn0264822	turquoise
FBgn0264824	blue
FBgn0264826	yellow
FBgn0264829	brown
FBgn0264833	turquoise
FBgn0264840	red
FBgn0264844	brown
FBgn0264845	green
FBgn0264857	red
FBgn0264864	turquoise
FBgn0264865	blue
FBgn0264868	brown
FBgn0264869	blue
FBgn0264877	red
FBgn0264878	red
FBgn0264879	yellow
FBgn0264880	turquoise
FBgn0264882	brown
FBgn0264883	turquoise
FBgn0264884	blue
FBgn0264886	turquoise
FBgn0264889	turquoise
FBgn0264890	red
FBgn0264891	turquoise
FBgn0264892	blue
FBgn0264894	turquoise
FBgn0264895	red
FBgn0264907	turquoise
FBgn0264912	turquoise
FBgn0264914	yellow
FBgn0264922	blue
FBgn0264942	blue
FBgn0264943	green
FBgn0264947	blue
FBgn0264953	turquoise
FBgn0264956	yellow
FBgn0264959	turquoise
FBgn0264962	blue
FBgn0264978	blue
FBgn0264979	blue
FBgn0264980	brown
FBgn0264983	brown
FBgn0264993	yellow
FBgn0265002	green
FBgn0265003	blue
FBgn0265011	blue
FBgn0265038	blue
FBgn0265041	turquoise
FBgn0265044	brown
FBgn0265045	green
FBgn0265048	turquoise
FBgn0265050	blue
FBgn0265051	turquoise
FBgn0265052	turquoise
FBgn0265062	grey
FBgn0265064	red
FBgn0265065	blue
FBgn0265067	green
FBgn0265069	turquoise
FBgn0265071	turquoise
FBgn0265073	blue
FBgn0265078	turquoise
FBgn0265079	blue
FBgn0265082	turquoise
FBgn0265089	yellow
FBgn0265098	blue
FBgn0265099	blue
FBgn0265102	blue
FBgn0265103	turquoise
FBgn0265104	yellow
FBgn0265105	turquoise
FBgn0265106	yellow
FBgn0265137	red
FBgn0265140	yellow
FBgn0265145	blue
FBgn0265148	yellow
FBgn0265150	blue
FBgn0265151	brown
FBgn0265152	brown
FBgn0265153	blue
FBgn0265155	yellow
FBgn0265157	red
FBgn0265158	blue
FBgn0265160	blue
FBgn0265162	brown
FBgn0265167	red
FBgn0265169	blue
FBgn0265176	turquoise
FBgn0265180	turquoise
FBgn0265185	blue
FBgn0265187	blue
FBgn0265188	blue
FBgn0265192	blue
FBgn0265194	turquoise
FBgn0265198	blue
FBgn0265199	red
FBgn0265253	brown
FBgn0265255	blue
FBgn0265263	turquoise
FBgn0265264	blue
FBgn0265265	brown
FBgn0265271	brown
FBgn0265272	turquoise
FBgn0265274	turquoise
FBgn0265276	turquoise
FBgn0265295	pink
FBgn0265296	green
FBgn0265297	blue
FBgn0265302	brown
FBgn0265306	turquoise
FBgn0265308	turquoise
FBgn0265311	blue
FBgn0265314	yellow
FBgn0265339	yellow
FBgn0265341	blue
FBgn0265342	brown
FBgn0265346	blue
FBgn0265348	blue
FBgn0265356	turquoise
FBgn0265363	blue
FBgn0265364	blue
FBgn0265366	turquoise
FBgn0265367	yellow
FBgn0265368	brown
FBgn0265372	turquoise
FBgn0265373	turquoise
FBgn0265374	yellow
FBgn0265378	turquoise
FBgn0265381	red
FBgn0265383	blue
FBgn0265413	brown
FBgn0265414	blue
FBgn0265420	blue
FBgn0265423	blue
FBgn0265429	brown
FBgn0265434	red
FBgn0265443	blue
FBgn0265448	yellow
FBgn0265449	red
FBgn0265451	blue
FBgn0265487	green
FBgn0265500	blue
FBgn0265508	blue
FBgn0265509	yellow
FBgn0265510	turquoise
FBgn0265511	brown
FBgn0265523	turquoise
FBgn0265527	blue
FBgn0265530	blue
FBgn0265532	blue
FBgn0265537	brown
FBgn0265540	yellow
FBgn0265546	turquoise
FBgn0265548	blue
FBgn0265549	green
FBgn0265574	red
FBgn0265576	blue
FBgn0265578	black
FBgn0265582	blue
FBgn0265585	yellow
FBgn0265588	red
FBgn0265589	turquoise
FBgn0265591	yellow
FBgn0265593	turquoise
FBgn0265594	brown
FBgn0265595	turquoise
FBgn0265606	blue
FBgn0265630	blue
FBgn0265640	brown
FBgn0265645	yellow
FBgn0265646	yellow
FBgn0265648	blue
FBgn0265649	blue
FBgn0265653	turquoise
FBgn0265654	green
FBgn0265661	blue
FBgn0265665	grey
FBgn0265667	blue
FBgn0265673	blue
FBgn0265676	yellow
FBgn0265677	red
FBgn0265678	blue
FBgn0265679	green
FBgn0265682	yellow
FBgn0265683	blue
FBgn0265684	yellow
FBgn0265685	blue
FBgn0265686	turquoise
FBgn0265690	blue
FBgn0265694	turquoise
FBgn0265698	turquoise
FBgn0265708	yellow
FBgn0265710	blue
FBgn0265712	turquoise
FBgn0265714	red
FBgn0265720	red
FBgn0265723	blue
FBgn0265726	grey
FBgn0265727	grey
FBgn0265728	blue
FBgn0265730	turquoise
FBgn0265732	red
FBgn0265747	blue
FBgn0265755	red
FBgn0265756	turquoise
FBgn0265757	blue
FBgn0265759	turquoise
FBgn0265760	brown
FBgn0265763	turquoise
FBgn0265764	red
FBgn0265765	brown
FBgn0265766	red
FBgn0265767	turquoise
FBgn0265778	green
FBgn0265786	red
FBgn0265790	brown
FBgn0265796	green
FBgn0265801	green
FBgn0265802	yellow
FBgn0265803	blue
FBgn0265804	blue
FBgn0265805	turquoise
FBgn0265808	blue
FBgn0265809	blue
FBgn0265812	turquoise
FBgn0265814	turquoise
FBgn0265817	blue
FBgn0265819	turquoise
FBgn0265822	green
FBgn0265826	turquoise
FBgn0265828	blue
FBgn0265833	blue
FBgn0265834	blue
FBgn0265837	turquoise
FBgn0265842	blue
FBgn0265844	blue
FBgn0265850	turquoise
FBgn0265855	yellow
FBgn0265856	yellow
FBgn0265862	turquoise
FBgn0265863	turquoise
FBgn0265871	blue
FBgn0265873	grey
FBgn0265879	blue
FBgn0265880	blue
FBgn0265884	red
FBgn0265889	blue
FBgn0265893	brown
FBgn0265894	brown
FBgn0265897	turquoise
FBgn0265908	brown
FBgn0265909	turquoise
FBgn0265912	turquoise
FBgn0265914	brown
FBgn0265915	grey
FBgn0265931	grey
FBgn0265934	blue
FBgn0265935	turquoise
FBgn0265937	blue
FBgn0265942	red
FBgn0265943	turquoise
FBgn0265945	turquoise
FBgn0265947	blue
FBgn0265948	yellow
FBgn0265955	yellow
FBgn0265963	turquoise
FBgn0265964	turquoise
FBgn0265974	blue
FBgn0265976	blue
FBgn0265977	grey
FBgn0265978	turquoise
FBgn0265980	turquoise
FBgn0265986	blue
FBgn0265988	turquoise
FBgn0265991	turquoise
FBgn0265992	blue
FBgn0265998	green
FBgn0266000	blue
FBgn0266003	yellow
FBgn0266004	green
FBgn0266008	turquoise
FBgn0266011	turquoise
FBgn0266020	grey
FBgn0266021	blue
FBgn0266022	green
FBgn0266023	yellow
FBgn0266024	blue
FBgn0266031	red
FBgn0266032	red
FBgn0266034	yellow
FBgn0266035	turquoise
FBgn0266036	blue
FBgn0266038	blue
FBgn0266052	grey
FBgn0266064	turquoise
FBgn0266065	blue
FBgn0266066	yellow
FBgn0266067	blue
FBgn0266069	yellow
FBgn0266071	blue
FBgn0266074	yellow
FBgn0266083	yellow
FBgn0266084	brown
FBgn0266087	blue
FBgn0266097	blue
FBgn0266099	yellow
FBgn0266101	green
FBgn0266111	blue
FBgn0266114	red
FBgn0266117	blue
FBgn0266129	blue
FBgn0266136	turquoise
FBgn0266140	turquoise
FBgn0266141	blue
FBgn0266143	blue
FBgn0266144	red
FBgn0266146	blue
FBgn0266147	brown
FBgn0266150	red
FBgn0266151	red
FBgn0266155	turquoise
FBgn0266164	green
FBgn0266167	yellow
FBgn0266196	blue
FBgn0266206	brown
FBgn0266208	turquoise
FBgn0266210	brown
FBgn0266211	brown
FBgn0266216	blue
FBgn0266221	blue
FBgn0266223	blue
FBgn0266224	blue
FBgn0266225	blue
FBgn0266226	brown
FBgn0266229	turquoise
FBgn0266231	turquoise
FBgn0266232	red
FBgn0266239	blue
FBgn0266240	turquoise
FBgn0266242	blue
FBgn0266244	green
FBgn0266245	turquoise
FBgn0266246	turquoise
FBgn0266248	green
FBgn0266249	brown
FBgn0266252	yellow
FBgn0266254	blue
FBgn0266255	brown
FBgn0266256	blue
FBgn0266258	blue
FBgn0266259	turquoise
FBgn0266260	turquoise
FBgn0266264	turquoise
FBgn0266275	grey
FBgn0266282	yellow
FBgn0266304	green
FBgn0266306	blue
FBgn0266311	red
FBgn0266312	turquoise
FBgn0266314	turquoise
FBgn0266316	turquoise
FBgn0266318	red
FBgn0266321	green
FBgn0266325	blue
FBgn0266327	blue
FBgn0266329	blue
FBgn0266347	turquoise
FBgn0266357	yellow
FBgn0266365	turquoise
FBgn0266371	yellow
FBgn0266377	turquoise
FBgn0266380	blue
FBgn0266383	green
FBgn0266384	blue
FBgn0266389	blue
FBgn0266395	yellow
FBgn0266401	blue
FBgn0266404	brown
FBgn0266406	pink
FBgn0266408	blue
FBgn0266409	turquoise
FBgn0266410	yellow
FBgn0266414	turquoise
FBgn0266417	turquoise
FBgn0266418	red
FBgn0266420	blue
FBgn0266428	yellow
FBgn0266432	red
FBgn0266436	blue
FBgn0266437	brown
FBgn0266441	blue
FBgn0266442	blue
FBgn0266446	turquoise
FBgn0266448	turquoise
FBgn0266449	blue
FBgn0266450	turquoise
FBgn0266518	green
FBgn0266521	blue
FBgn0266534	brown
FBgn0266537	green
FBgn0266557	green
FBgn0266564	black
FBgn0266565	blue
FBgn0266566	turquoise
FBgn0266568	turquoise
FBgn0266570	blue
FBgn0266579	yellow
FBgn0266580	yellow
FBgn0266581	turquoise
FBgn0266591	yellow
FBgn0266592	yellow
FBgn0266596	red
FBgn0266599	blue
FBgn0266623	turquoise
FBgn0266629	brown
FBgn0266634	turquoise
FBgn0266640	grey
FBgn0266642	grey
FBgn0266644	red
FBgn0266648	red
FBgn0266655	pink
FBgn0266666	blue
FBgn0266669	yellow
FBgn0266671	blue
FBgn0266674	yellow
FBgn0266681	blue
FBgn0266692	turquoise
FBgn0266693	green
FBgn0266696	turquoise
FBgn0266698	turquoise
FBgn0266703	yellow
FBgn0266707	turquoise
FBgn0266709	blue
FBgn0266717	yellow
FBgn0266719	red
FBgn0266720	blue
FBgn0266728	brown
FBgn0266730	green
FBgn0266732	brown
FBgn0266741	brown
FBgn0266747	green
FBgn0266751	green
FBgn0266753	green
FBgn0266757	yellow
FBgn0266763	blue
FBgn0266769	red
FBgn0266771	blue
FBgn0266772	turquoise
FBgn0266774	turquoise
FBgn0266780	yellow
FBgn0266782	blue
FBgn0266783	brown
FBgn0266787	red
FBgn0266795	brown
FBgn0266797	brown
FBgn0266802	green
FBgn0266807	brown
FBgn0266808	blue
FBgn0266809	turquoise
FBgn0266813	pink
FBgn0266815	yellow
FBgn0266819	turquoise
FBgn0266824	blue
FBgn0266831	turquoise
FBgn0266833	brown
FBgn0266834	brown
FBgn0266836	blue
FBgn0266840	red
FBgn0266841	red
FBgn0266844	blue
FBgn0266849	yellow
FBgn0266855	turquoise
FBgn0266863	turquoise
FBgn0266868	blue
FBgn0266873	yellow
FBgn0266874	brown
FBgn0266875	turquoise
FBgn0266878	red
FBgn0266885	blue
FBgn0266886	yellow
FBgn0266888	green
FBgn0266893	brown
FBgn0266899	blue
FBgn0266902	yellow
FBgn0266903	blue
FBgn0266905	brown
FBgn0266907	brown
FBgn0266908	green
FBgn0266916	blue
FBgn0266917	yellow
FBgn0266918	yellow
FBgn0266928	red
FBgn0266929	yellow
FBgn0266933	grey
FBgn0266938	red
FBgn0266940	blue
FBgn0266944	brown
FBgn0266948	turquoise
FBgn0266955	green
FBgn0266956	blue
FBgn0266957	brown
FBgn0266959	green
FBgn0266961	yellow
FBgn0266962	blue
FBgn0266968	red
FBgn0266972	brown
FBgn0266978	blue
FBgn0266979	blue
FBgn0266983	blue
FBgn0266984	yellow
FBgn0266985	blue
FBgn0267001	turquoise
FBgn0267004	turquoise
FBgn0267008	red
FBgn0267033	turquoise
FBgn0267062	yellow
FBgn0267080	blue
FBgn0267084	blue
FBgn0267086	turquoise
FBgn0267090	blue
FBgn0267107	red
FBgn0267110	turquoise
FBgn0267120	yellow
FBgn0267122	green
FBgn0267123	red
FBgn0267128	red
FBgn0267131	red
FBgn0267133	blue
FBgn0267135	yellow
FBgn0267136	red
FBgn0267138	green
FBgn0267139	brown
FBgn0267144	blue
FBgn0267147	turquoise
FBgn0267153	brown
FBgn0267158	yellow
FBgn0267160	blue
FBgn0267163	brown
FBgn0267164	pink
FBgn0267169	green
FBgn0267180	grey
FBgn0267182	blue
FBgn0267190	blue
FBgn0267195	grey
FBgn0267212	brown
FBgn0267213	brown
FBgn0267220	blue
FBgn0267228	pink
FBgn0267229	turquoise
FBgn0267238	blue
FBgn0267244	green
FBgn0267246	blue
FBgn0267248	turquoise
FBgn0267249	turquoise
FBgn0267253	blue
FBgn0267266	blue
FBgn0267269	green
FBgn0267290	blue
FBgn0267292	green
FBgn0267299	green
FBgn0267305	green
FBgn0267336	turquoise
FBgn0267337	turquoise
FBgn0267348	turquoise
FBgn0267350	turquoise
FBgn0267351	blue
FBgn0267363	black
FBgn0267366	blue
FBgn0267383	turquoise
FBgn0267385	turquoise
FBgn0267390	yellow
FBgn0267399	yellow
FBgn0267400	blue
FBgn0267408	brown
FBgn0267425	blue
FBgn0267428	yellow
FBgn0267430	blue
FBgn0267431	blue
FBgn0267432	blue
FBgn0267433	blue
FBgn0267441	green
FBgn0267448	blue
FBgn0267453	red
FBgn0267454	blue
FBgn0267457	blue
FBgn0267458	red
FBgn0267465	blue
FBgn0267472	brown
FBgn0267473	blue
FBgn0267474	blue
FBgn0267477	blue
FBgn0267481	green
FBgn0267482	red
FBgn0267486	blue
FBgn0267488	green
FBgn0267526	blue
FBgn0267527	blue
FBgn0267530	brown
FBgn0267534	turquoise
FBgn0267536	red
FBgn0267539	red
FBgn0267545	blue
FBgn0267550	yellow
FBgn0267551	blue
FBgn0267556	pink
FBgn0267562	grey
FBgn0267581	blue
FBgn0267582	yellow
FBgn0267585	blue
FBgn0267588	blue
FBgn0267590	turquoise
FBgn0267597	grey
FBgn0267602	brown
FBgn0267604	turquoise
FBgn0267613	pink
FBgn0267615	red
FBgn0267618	turquoise
FBgn0267619	turquoise
FBgn0267620	turquoise
FBgn0267622	turquoise
FBgn0267625	blue
FBgn0267627	blue
FBgn0267628	grey
FBgn0267632	green
FBgn0267634	red
FBgn0267636	brown
FBgn0267639	brown
FBgn0267640	green
FBgn0267641	yellow
FBgn0267643	turquoise
FBgn0267644	yellow
FBgn0267645	turquoise
FBgn0267662	blue
FBgn0267663	yellow
FBgn0267665	grey
FBgn0267668	turquoise
FBgn0267671	blue
FBgn0267674	red
FBgn0267675	green
FBgn0267676	brown
FBgn0267677	turquoise
FBgn0267680	turquoise
FBgn0267681	turquoise
FBgn0267684	brown
FBgn0267689	brown
FBgn0267692	turquoise
FBgn0267693	red
FBgn0267698	green
FBgn0267701	blue
FBgn0267710	brown
FBgn0267711	yellow
FBgn0267713	turquoise
FBgn0267716	blue
FBgn0267717	blue
FBgn0267720	green
FBgn0267724	brown
FBgn0267726	turquoise
FBgn0267730	blue
FBgn0267732	brown
FBgn0267733	red
FBgn0267736	blue
FBgn0267738	turquoise
FBgn0267742	blue
FBgn0267745	blue
FBgn0267751	yellow
FBgn0267756	turquoise
FBgn0267760	blue
FBgn0267763	brown
FBgn0267764	turquoise
FBgn0267765	yellow
FBgn0267770	red
FBgn0267775	blue
FBgn0267777	red
FBgn0267779	yellow
FBgn0267780	red
FBgn0267785	green
FBgn0267786	turquoise
FBgn0267787	yellow
FBgn0267789	brown
FBgn0267790	blue
FBgn0267792	yellow
FBgn0267794	brown
FBgn0267796	turquoise
FBgn0267797	green
FBgn0267799	yellow
FBgn0267803	green
FBgn0267806	blue
FBgn0267809	yellow
FBgn0267811	pink
FBgn0267813	yellow
FBgn0267817	yellow
FBgn0267819	green
FBgn0267820	blue
FBgn0267821	blue
FBgn0267849	blue
FBgn0267910	turquoise
FBgn0267912	turquoise
FBgn0267914	turquoise
FBgn0267922	brown
FBgn0267925	turquoise
FBgn0267929	yellow
FBgn0267930	turquoise
FBgn0267932	turquoise
FBgn0267935	green
FBgn0267937	green
FBgn0267949	brown
FBgn0267950	red
FBgn0267955	yellow
FBgn0267957	green
FBgn0267960	green
FBgn0267962	yellow
FBgn0267972	brown
FBgn0267976	blue
FBgn0267978	yellow
FBgn0267986	brown
FBgn0267990	brown
FBgn0267993	blue
FBgn0267994	brown
FBgn0268063	turquoise
FBgn0270925	turquoise
FBgn0270926	turquoise
FBgn0275432	blue
FBgn0275434	yellow
FBgn0275436	turquoise
FBgn0278598	blue
FBgn0278599	yellow
FBgn0278604	yellow
FBgn0283427	grey
FBgn0283437	red
FBgn0283438	blue
FBgn0283442	brown
FBgn0283450	green
FBgn0283461	grey
FBgn0283468	turquoise
FBgn0283471	turquoise
FBgn0283472	red
FBgn0283476	blue
FBgn0283478	turquoise
FBgn0283499	red
FBgn0283500	turquoise
FBgn0283501	brown
FBgn0283503	turquoise
FBgn0283510	yellow
FBgn0283521	red
FBgn0283531	red
FBgn0283535	turquoise
FBgn0283536	turquoise
FBgn0283625	turquoise
FBgn0283657	green
FBgn0283658	turquoise
FBgn0283666	brown
FBgn0283712	blue
FBgn0283724	blue
FBgn0283728	blue
FBgn0284082	turquoise
FBgn0284220	yellow
FBgn0284221	turquoise
FBgn0284238	blue
FBgn0284245	brown
FBgn0284247	blue
FBgn0284248	brown
FBgn0284250	yellow
FBgn0284251	yellow
FBgn0284257	turquoise
FBgn0284408	turquoise
FBgn0284410	blue
FBgn0284415	yellow
FBgn0284435	turquoise
FBgn0284444	blue
FBgn0285896	red
FBgn0285910	turquoise
FBgn0285925	turquoise
FBgn0285926	red
FBgn0285937	turquoise
FBgn0285943	blue
FBgn0285947	brown
FBgn0285948	grey
FBgn0285949	brown
FBgn0285950	brown
FBgn0285952	brown
FBgn0285955	red
FBgn0285959	green
FBgn0285963	turquoise
FBgn0285991	turquoise
FBgn0286027	red
FBgn0286070	green
FBgn0286071	turquoise
FBgn0286198	brown
FBgn0286199	turquoise
FROGGER	blue
FW2_DM	blue
FW_DM	blue
G3_DM	yellow
G4_DM	blue
G5A_DM	yellow
G5_DM	blue
G6_DM	blue
G7_DM	blue
GTWIN	blue
G_DM	red
Gypsy	blue
Gypsy-1_DSim	green
Gypsy-24_DYa	blue
Gypsy-26_DYa	blue
Gypsy-4_DSim	yellow
Gypsy12	green
Gypsy2	green
Gypsy20_Dya	green
Gypsy2_DM	green
Gypsy4	yellow
Gypsy5	green
Gypsy6	turquoise
Gypsy8	brown
Gypsy9	green
Gypsy_6B	green
HETA	green
HETRP_DM	green
HOBO	turquoise
Helitron-1_DEu	green
Helitron-N1_DBi	green
Heta-1_D	yellow
Heta-2	yellow
Heta-3	yellow
Heta-5	blue
Hoana2	turquoise
Hoyak2	turquoise
IDEFIX	yellow
I_DM	green
Invader1	yellow
Invader2	yellow
Invader5	green
Invader6	green
Jockey-1_DEr	blue
Jockey-3_Dmel_08212020	blue
Jockey2	blue
LINEJ1_DM	black
MARWOLEN1	turquoise
MAX	yellow
MDG1	blue
MICROPIA	yellow
Mariner2_DM	green
NINJA	yellow
NOMAD	blue
NTS_240_Dmel	turquoise
NTS_330_Dmel	red
Nobel	green
PROTOP	green
PROTOP_A	green
QUASIMODO	yellow
QUASIMODO2_DM	green
R1-2_DM	green
R1_DM	turquoise
R2_DM	turquoise
ROO	green
ROOA	yellow
ROVER_DM	green
S2_DM	red
STALKER4	green
S_DM	green
TART-A	yellow
TART_B1	green
TART_DV	green
TC1-2_DM	turquoise
TC1_DM	blue
TOM	yellow
TRAM	blue
TRANSIB2	blue
TRANSPAC	red
Transib-1_DRh	yellow
Transib5	yellow
Ulysses	yellow
ZAM	blue
hAT-1_DSi	yellow
__no_feature	pink
__too_low_aQual	brown
__not_aligned	turquoise
